Date,Coin Name,Price,Change,Market Cap,Volume
2021-08-17,Ethereum,2185.69,-4.39947,264050186212,22392264653
2021-08-17,USDC,0.999881,-0.00053,57262276220,12714268579
2021-08-17,First Digital USD,0.998972,0.07045,2103461500,8366890344
2021-08-17,XRP,2.5,-1.10592,144976451585,7439435783
2021-08-17,Solana,143.86,-3.26702,73356185882,5646513448
2021-08-17,WETH,2185.5,-4.33465,6426702348,2800178280
2021-08-17,Cardano,0.871082,-7.64464,31420818759,2658052001
2021-08-17,Sui,2.79,4.25228,8839306953,2187785595
2021-08-17,Dogecoin,0.200165,-4.52232,29730831720,1625706095
2021-08-17,Chainlink,17.05,0.64122,10922868259,1392958450
2021-08-17,Official Trump,12.73,-6.35431,2549011736,1040348179
2021-08-17,Litecoin,102.41,-5.61756,7761685247,946765840
2021-08-17,BNB,598.9,-1.02136,87513626098,897805803
2021-08-17,Wrapped SOL,143.99,-3.09321,0.0,766355731
2021-08-17,TRON,0.240572,-2.09434,20728080287,742904387
2021-08-17,Arbitrum Bridged WETH (Arbitrum One),2185.86,-4.34306,492297717,649782009
2021-08-17,L2 Standard Bridged WETH (Base),2187.38,-4.2789,512673848,599283911
2021-08-17,Pepe,6.88e-06,-3.62207,2890366732,581897111
2021-08-16,Tether,1.0,0.00476,142799909466,89142131794
2021-08-16,Bitcoin,88136,-3.52864,1751403339106,60861555836
2021-08-16,Ethereum,2185.54,-4.40593,264050186212,22391500525
2021-08-16,USDC,0.999877,-0.00098,57263530796,12600759652
2021-08-16,First Digital USD,0.998972,0.07045,2103461500,8366892696
2021-08-16,XRP,2.5,-1.108,144976451585,7438905672
2021-08-16,Solana,143.86,-3.26194,73356185882,5648520412
2021-08-16,WETH,2186.45,-4.29298,6403564314,2798584573
2021-08-16,Cardano,0.870975,-7.65602,31314871459,2657455963
2021-08-16,Sui,2.79,4.23464,8839306953,2186997507
2021-08-16,Dogecoin,0.200168,-4.52077,29730831720,1624968602
2021-08-16,Chainlink,17.05,0.62523,10877467878,1393039757
2021-08-16,Official Trump,12.73,-6.35646,2549011736,1040190281
2021-08-16,Litecoin,102.41,-5.61671,7741851079,946603713
2021-08-16,BNB,598.94,-1.01516,87371745308,897910435
2021-08-16,TRON,0.240575,-2.09324,20698989599,742892001
2021-08-16,Arbitrum Bridged WETH (Arbitrum One),2185.38,-4.36381,492297717,682518243
2021-08-16,L2 Standard Bridged WETH (Base),2186.43,-4.32076,512673848,619107559
2021-08-16,Pepe,6.88e-06,-3.57869,2895962232,581970795
2021-08-16,Ethena,0.381736,-5.86428,2022541824,571268895
2021-08-15,Tether,1.0,0.00507,142799909466,88972392002
2021-08-15,Bitcoin,88136,-3.52848,1751403339106,57383495957
2021-08-15,Ethereum,2185.34,-4.41481,264050186212,22367486029
2021-08-15,USDC,0.999869,-0.0017,57263530796,12385707033
2021-08-15,First Digital USD,0.998902,0.06789,2103461500,8365824838
2021-08-15,XRP,2.5,-1.10341,144976451585,7439108050
2021-08-15,Solana,143.89,-3.2407,73199934496,5641936473
2021-08-15,WETH,2186.4,-4.29513,6403564314,2775721986
2021-08-15,Cardano,0.870966,-7.65697,31314871459,2649861467
2021-08-15,Sui,2.79,4.28395,8839306953,2187652184
2021-08-15,Dogecoin,0.200123,-4.54241,29730831720,1624913095
2021-08-15,Chainlink,17.04,0.60825,10877467878,1393200226
2021-08-15,Official Trump,12.73,-6.37874,2549011736,1040010531
2021-08-15,Litecoin,102.41,-5.62031,7741851079,946355653
2021-08-15,BNB,598.93,-1.0158,87371745308,897397256
2021-08-15,TRON,0.240669,-2.05499,20698989599,741887103
2021-08-15,Arbitrum Bridged WETH (Arbitrum One),2185.65,-4.35206,492297717,680201520
2021-08-15,L2 Standard Bridged WETH (Base),2186.35,-4.32397,512673848,618980867
2021-08-15,Pepe,6.89e-06,-3.53092,2895962232,582147978
2021-08-15,Ethena,0.381814,-5.84504,2022541824,571104957
2021-08-14,Tether,1.0,0.00494,142801529485,89718369608
2021-08-14,Bitcoin,88092,-3.5759,1747799901413,60662564843
2021-08-14,Ethereum,2184.96,-4.43151,263529687511,22238061979
2021-08-14,USDC,0.999868,-0.00182,57263530796,12417729092
2021-08-14,First Digital USD,0.998834,0.06101,2102014730,8365241411
2021-08-14,XRP,2.5,-1.11643,144708369779,7438335253
2021-08-14,Solana,143.89,-3.24259,73199934496,5641053261
2021-08-14,WETH,2186.58,-4.25063,6403564314,2796644940
2021-08-14,Cardano,0.870592,-7.69664,31314871459,2649416211
2021-08-14,Sui,2.79,3.91744,8839306953,2187497921
2021-08-14,Dogecoin,0.200037,-4.49398,29674724850,1624249092
2021-08-14,Chainlink,17.03,0.55776,10877467878,1392954539
2021-08-14,Official Trump,12.73,-6.41484,2549011736,1039737607
2021-08-14,Litecoin,102.38,-5.647,7741851079,946261543
2021-08-14,BNB,598.94,-1.01488,87371745308,896768920
2021-08-14,TRON,0.24066,-2.01677,20698989599,741723199
2021-08-14,Arbitrum Bridged WETH (Arbitrum One),2185.44,-4.36137,492297717,680135269
2021-08-14,L2 Standard Bridged WETH (Base),2186.1,-4.23212,512673848,599467525
2021-08-14,Bitcoin Cash,402.47,0.12809,7994914721,594537327
2021-08-14,Pepe,6.88e-06,-3.39712,2895962232,573660188
2021-08-13,Tether,1.0,0.00538,142801529485,80934278593
2021-08-13,Bitcoin,87998,-3.63638,1747799901413,60868212462
2021-08-13,Ethereum,2182.11,-4.48533,263529687511,22359127756
2021-08-13,USDC,0.999883,-0.00046,57263530796,10240217369
2021-08-13,First Digital USD,0.998813,0.05891,2102014730,8364883199
2021-08-13,XRP,2.49,-1.19547,144708369779,7429641582
2021-08-13,Solana,143.74,-3.25991,73199934496,5636120869
2021-08-13,WETH,2184.74,-4.33108,6403564314,2800549602
2021-08-13,Cardano,0.869641,-7.86428,31314871459,2654206077
2021-08-13,Sui,2.79,3.78183,8839306953,2185002006
2021-08-13,Dogecoin,0.199782,-4.61583,29674724850,1621820019
2021-08-13,Chainlink,17.03,0.42007,10877467878,1391943691
2021-08-13,Official Trump,12.72,-6.4496,2549011736,1038901260
2021-08-13,Litecoin,102.27,-5.50701,7741851079,945223330
2021-08-13,BNB,598.28,-1.0575,87371745308,895705540
2021-08-13,TRON,0.240403,-2.12118,20698989599,740921291
2021-08-13,L2 Standard Bridged WETH (Base),2184.47,-4.30345,512673848,623406882
2021-08-13,Bitcoin Cash,401.62,-0.08407,7994914721,594372596
2021-08-13,Pepe,6.88e-06,-3.47145,2895962232,581621586
2021-08-13,Ethena,0.381204,-5.91207,2022541824,570445715
2021-08-12,Bitcoin,87993,-3.64144,1747799901413,60915828897
2021-08-12,Tether,1.0,0.00626,142801529485,55972821143
2021-08-12,Ethereum,2182.27,-4.47829,263529687511,22232820105
2021-08-12,USDC,0.999883,-0.00045,57263530796,10240262469
2021-08-12,First Digital USD,0.998813,0.05892,2102014730,8364843373
2021-08-12,XRP,2.49,-1.20188,144708369779,7427962546
2021-08-12,Solana,143.72,-3.27355,73199934496,5636454760
2021-08-12,WETH,2184.19,-4.35505,6403564314,2799797610
2021-08-12,Cardano,0.869543,-7.87463,31314871459,2640071017
2021-08-12,Sui,2.79,3.77564,8839306953,2184960823
2021-08-12,Dogecoin,0.199743,-4.63451,29674724850,1621426414
2021-08-12,Chainlink,17.01,0.33172,10877467878,1391002152
2021-08-12,Official Trump,12.71,-6.47648,2549011736,1038633625
2021-08-12,Litecoin,102.25,-5.52322,7741851079,945233447
2021-08-12,BNB,598.18,-1.07465,87371745308,895474791
2021-08-12,TRON,0.240353,-2.14183,20698989599,740794807
2021-08-12,Arbitrum Bridged WETH (Arbitrum One),2181.62,-4.59589,492297717,688204454
2021-08-12,L2 Standard Bridged WETH (Base),2183.75,-4.33487,512673848,610791372
2021-08-12,Bitcoin Cash,401.62,-0.08518,7994914721,594191992
2021-08-12,Pepe,6.87e-06,-3.5622,2895962232,581625478
2021-08-11,Bitcoin,88001,-3.63234,1747799901413,60952101530
2021-08-11,Tether,1.0,0.00643,142801529485,59347408193
2021-08-11,Ethereum,2183.22,-4.43659,263529687511,22380817208
2021-08-11,USDC,0.999885,-0.00026,57263530796,10318181912
2021-08-11,First Digital USD,0.999244,0.1021,2102014730,8054120198
2021-08-11,XRP,2.49,-1.1824,144708369779,7419933645
2021-08-11,Solana,143.73,-3.266,73199934496,5636934490
2021-08-11,WETH,2185.73,-4.28761,6403564314,2806471921
2021-08-11,Cardano,0.869586,-7.87004,31314871459,2640585835
2021-08-11,Sui,2.78,3.74921,8826939444,2184792462
2021-08-11,Dogecoin,0.199776,-4.61851,29674724850,1621652733
2021-08-11,Chainlink,17.01,0.31399,10877467878,1391207961
2021-08-11,Official Trump,12.71,-6.47404,2542579965,1038106919
2021-08-11,Litecoin,102.23,-5.53617,7741851079,945356189
2021-08-11,BNB,598.78,-0.97451,87371745308,896418714
2021-08-11,TRON,0.240412,-2.11786,20698989599,740896455
2021-08-11,Arbitrum Bridged WETH (Arbitrum One),2181.58,-4.59771,492297717,688191021
2021-08-11,L2 Standard Bridged WETH (Base),2183.71,-4.33668,512673848,610781173
2021-08-11,Bitcoin Cash,401.59,-0.0919,7994914721,594469097
2021-08-11,Pepe,6.87e-06,-3.56947,2895962232,581727616
2021-08-10,Bitcoin,88088,-3.53808,1747799901413,61002330797
2021-08-10,Tether,1.0,0.00682,142801529485,54545765325
2021-08-10,Ethereum,2185.77,-4.32491,263529687511,22406634304
2021-08-10,USDC,0.999883,-0.00039,57263530796,10505626184
2021-08-10,First Digital USD,0.999146,0.09233,2102014730,8052230444
2021-08-10,XRP,2.5,-1.0889,144708369779,7428381226
2021-08-10,Solana,143.9,-3.15113,73199934496,5642025068
2021-08-10,Cardano,0.870319,-7.79238,31268283861,2643357512
2021-08-10,Sui,2.79,3.85942,8826939444,2187578123
2021-08-10,Dogecoin,0.199979,-4.52184,29674724850,1622114240
2021-08-10,Chainlink,17.02,0.36789,10854189672,1392505949
2021-08-10,Wrapped SOL,143.91,-3.1071,0.0,1092122022
2021-08-10,Official Trump,12.72,-6.40349,2542579965,1038761964
2021-08-10,Litecoin,102.3,-5.47094,7729837157,945918463
2021-08-10,BNB,599.26,-0.89543,87370725830,897267061
2021-08-10,WETH,2184.76,-4.33027,6402959795,834290919
2021-08-10,TRON,0.240708,-1.99701,20697312001,742102095
2021-08-10,L2 Standard Bridged WETH (Base),2184.77,-4.29015,511771361,629134011
2021-08-10,Pepe,6.88e-06,-3.49077,2895962232,582172670
2021-08-10,Ethena,0.381189,-5.91568,2014757251,569605059
2021-08-09,Bitcoin,88131,-3.49043,1747799901413,60911402160
2021-08-09,Tether,1.0,0.00698,142801529485,46852375092
2021-08-09,Ethereum,2187.33,-4.25661,263529687511,22358934467
2021-08-09,USDC,0.999882,-0.00047,57263600451,10268904372
2021-08-09,First Digital USD,0.999174,0.09515,2102014730,8051760750
2021-08-09,XRP,2.5,-1.51057,144708369779,7434648014
2021-08-09,Solana,143.96,-3.11102,73199934496,5646727839
2021-08-09,WETH,2188.95,-4.14675,6402959795,2882407562
2021-08-09,Cardano,0.870781,-7.74351,31268283861,2648779617
2021-08-09,Sui,2.79,3.94224,8826939444,2188847665
2021-08-09,Dogecoin,0.20013,-4.44974,29674724850,1603924580
2021-08-09,Chainlink,17.03,0.4129,10854189672,1393251572
2021-08-09,Wrapped SOL,144.08,-3.14141,0.0,1092945174
2021-08-09,Official Trump,12.73,-6.33906,2542579965,1038638934
2021-08-09,Litecoin,102.38,-5.4031,7729837157,946202834
2021-08-09,BNB,599.56,-0.84627,87370725830,897732904
2021-08-09,TRON,0.240809,-2.19138,20697312001,742206797
2021-08-09,Arbitrum Bridged WETH (Arbitrum One),2186.34,-4.38962,491863282,690562061
2021-08-09,L2 Standard Bridged WETH (Base),2185.43,-4.26126,511771361,624102242
2021-08-09,Pepe,6.88e-06,-3.45411,2892618288,582521937
2021-08-08,Bitcoin,88122,-3.74375,1747799901413,60855307727
2021-08-08,Tether,1.0,0.00637,142801529485,50244313885
2021-08-08,Ethereum,2187.35,-4.48835,263529687511,22363964684
2021-08-08,USDC,0.999858,-0.00295,57263600451,11772292003
2021-08-08,First Digital USD,0.999174,0.07667,2102587444,8051610870
2021-08-08,XRP,2.5,-1.50983,144708369779,7434075089
2021-08-08,Solana,143.97,-3.37843,73235184993,5646702179
2021-08-08,WETH,2187.36,-4.4415,6402959795,2880814061
2021-08-08,Cardano,0.870793,-8.03359,31268283861,2649029229
2021-08-08,Sui,2.79,4.0123,8826939444,2189757031
2021-08-08,Dogecoin,0.20022,-4.40642,29674724850,1604700648
2021-08-08,Chainlink,17.04,-0.32774,10854189672,1397373317
2021-08-08,Wrapped SOL,144.08,-3.14141,0.0,1092945174
2021-08-08,Official Trump,12.73,-6.32937,2542579965,1038450754
2021-08-08,Litecoin,102.39,-5.65333,7729837157,945563024
2021-08-08,BNB,599.55,-1.02235,87370725830,897721497
2021-08-08,TRON,0.240846,-2.17609,20697312001,741866821
2021-08-08,Arbitrum Bridged WETH (Arbitrum One),2186.54,-4.38092,491863282,664270759
2021-08-08,L2 Standard Bridged WETH (Base),2185.42,-4.46226,511771361,620577017
2021-08-08,Pepe,6.88e-06,-3.47239,2892618288,574058525
2021-08-07,Bitcoin,88131,-3.73378,1747802600333,60868335522
2021-08-07,Tether,1.0,0.00638,142804657261,49802412456
2021-08-07,Ethereum,2187.01,-4.50329,263711497584,22360318641
2021-08-07,USDC,0.999854,-0.00248,57263600451,11844685016
2021-08-07,First Digital USD,0.998717,0.03083,2102587444,8362296723
2021-08-07,XRP,2.5,-1.49838,144897425834,7437558590
2021-08-07,Solana,143.98,-3.37493,73235184993,5647239440
2021-08-07,WETH,2187.42,-4.43895,6402959795,2883222520
2021-08-07,Cardano,0.870629,-8.05088,31268283861,2646845732
2021-08-07,Sui,2.79,3.68098,8826939444,2190021486
2021-08-07,Dogecoin,0.200217,-4.72106,29692264286,1604491364
2021-08-07,Chainlink,17.04,-0.33973,10854189672,1397670423
2021-08-07,Wrapped SOL,144.04,-3.16956,0.0,1087885823
2021-08-07,Official Trump,12.73,-6.54349,2542579965,1038364040
2021-08-07,Litecoin,102.38,-5.66268,7729837157,944973594
2021-08-07,BNB,599.28,-1.06598,87370725830,896969558
2021-08-07,TRON,0.240867,-2.16769,20697312001,741717539
2021-08-07,Arbitrum Bridged WETH (Arbitrum One),2186.76,-4.3713,491863282,688387116
2021-08-07,L2 Standard Bridged WETH (Base),2185.49,-4.45884,511771361,620596670
2021-08-07,Pepe,6.88e-06,-3.8387,2892618288,573780112
2021-08-06,Tether,1.0,0.00637,142804657261,59332136393
2021-08-06,Bitcoin,88171,-3.69044,1747802600333,57696306696
2021-08-06,Ethereum,2188.64,-4.43201,263711497584,22428410223
2021-08-06,USDC,0.999858,-0.00207,57263600451,11895054819
2021-08-06,First Digital USD,0.998726,0.03178,2102587444,8361684767
2021-08-06,XRP,2.5,-1.43303,144897425834,7445237301
2021-08-06,Solana,144.06,-3.31893,73235184993,5650114820
2021-08-06,WETH,2188.86,-4.37587,6402959795,2883478152
2021-08-06,Cardano,0.870914,-8.02078,31268283861,2651500644
2021-08-06,Sui,2.79,3.7637,8826939444,2191332060
2021-08-06,Dogecoin,0.200355,-4.65562,29692264286,1605089665
2021-08-06,Chainlink,17.04,-0.3439,10854189672,1399969125
2021-08-06,Wrapped SOL,144.04,-3.16954,0.0,1087972617
2021-08-06,Official Trump,12.74,-6.50463,2542579965,1038689013
2021-08-06,Litecoin,102.43,-5.61676,7729837157,944844795
2021-08-06,BNB,599.52,-1.02614,87370725830,897155163
2021-08-06,TRON,0.240998,-2.11473,20697312001,742148248
2021-08-06,L2 Standard Bridged WETH (Base),2186.54,-4.41299,511771361,620206065
2021-08-06,Arbitrum Bridged WETH (Arbitrum One),2187.02,-4.35993,491863282,612015167
2021-08-06,Pepe,6.88e-06,-3.79408,2892618288,574012682
2021-08-05,Bitcoin,88178,-3.68303,1747802600333,57461527273
2021-08-05,Tether,1.0,0.00637,142804657261,48431742802
2021-08-05,Ethereum,2189.31,-4.40287,263711497584,22434172892
2021-08-05,USDC,0.99985,-0.00282,57263600451,12102204482
2021-08-05,First Digital USD,0.999379,0.09719,2102587444,8365827901
2021-08-05,XRP,2.5,-1.40992,144897425834,7446427546
2021-08-05,Solana,144.08,-3.30694,73235184993,5650526503
2021-08-05,WETH,2188.89,-4.37442,6402959795,2778886913
2021-08-05,Cardano,0.871159,-7.99485,31268283861,2647942125
2021-08-05,Sui,2.8,3.81798,8826939444,2192158536
2021-08-05,Dogecoin,0.20039,-4.63886,29692264286,1604748387
2021-08-05,Chainlink,17.04,-0.36545,10854189672,1399642330
2021-08-05,Official Trump,12.74,-6.47846,2542579965,1038243246
2021-08-05,Litecoin,102.43,-5.61329,7729837157,945109825
2021-08-05,BNB,599.54,-1.0227,87370725830,894329141
2021-08-05,TRON,0.24102,-2.1056,20697312001,741961691
2021-08-05,Arbitrum Bridged WETH (Arbitrum One),2189.94,-4.31206,491863282,692674367
2021-08-05,L2 Standard Bridged WETH (Base),2189.05,-4.30321,511771361,625396560
2021-08-05,Pepe,6.88e-06,-3.74768,2892618288,573974630
2021-08-05,Ethena,0.382343,-5.9074,2020480331,569329933
2021-08-04,Tether,1.0,0.00627,142804657261,80901025537
2021-08-04,Bitcoin,88192,-3.66765,1747802600333,60501522926
2021-08-04,Ethereum,2189.74,-4.38412,263711497584,22433637260
2021-08-04,USDC,0.999848,-0.00301,57263600451,12174721491
2021-08-04,First Digital USD,0.999412,0.1005,2102587444,8365864653
2021-08-04,XRP,2.5,-1.41002,144897425834,7441989402
2021-08-04,Solana,144.08,-3.30638,73235184993,5649536319
2021-08-04,WETH,2188.8,-4.37846,6402959795,2783509655
2021-08-04,Cardano,0.871466,-7.96242,31268283861,2656144330
2021-08-04,Sui,2.8,3.82998,8862468816,2192346311
2021-08-04,Dogecoin,0.200445,-4.61244,29692264286,1604761405
2021-08-04,Chainlink,17.03,-0.38139,10854189672,1399572892
2021-08-04,Wrapped SOL,144.04,-3.16884,0.0,1092578857
2021-08-04,Official Trump,12.74,-6.47207,2548457243,1038247725
2021-08-04,Litecoin,102.42,-5.6248,7729837157,945043651
2021-08-04,BNB,599.62,-1.01019,87370725830,892649130
2021-08-04,TRON,0.241013,-2.10849,20697312001,742182825
2021-08-04,L2 Standard Bridged WETH (Base),2190.25,-4.25086,511771361,623813990
2021-08-04,Pepe,6.89e-06,-3.71318,2892618288,574022864
2021-08-04,Ethena,0.382529,-5.86162,2020480331,569350446
2021-08-03,Tether,1.0,0.00637,142804657261,81356303596
2021-08-03,Bitcoin,88179,-3.68219,1747802600333,60874620847
2021-08-03,Ethereum,2189.45,-4.3965,263711497584,22421092435
2021-08-03,USDC,0.999844,-0.00349,57261327765,12181304207
2021-08-03,First Digital USD,0.999413,0.10062,2102587444,8365869478
2021-08-03,XRP,2.5,-1.36456,144897425834,7441483155
2021-08-03,Solana,144.05,-3.32793,73235184993,5648917530
2021-08-03,WETH,2188.69,-4.38353,6414469732,2790060233
2021-08-03,Cardano,0.871517,-7.95703,31331851790,2656719732
2021-08-03,Sui,2.8,3.83515,8862468816,2192733451
2021-08-03,Dogecoin,0.200406,-4.63129,29692264286,1604039398
2021-08-03,Chainlink,17.03,-0.426,10865812916,1399595997
2021-08-03,Wrapped SOL,144.04,-3.16884,0.0,1092578857
2021-08-03,Official Trump,12.74,-6.49902,2548457243,1038095475
2021-08-03,Litecoin,102.42,-5.62032,7743567570,943743224
2021-08-03,BNB,599.53,-1.02533,87475458793,891886580
2021-08-03,TRON,0.241031,-2.10127,20742482437,742137837
2021-08-03,L2 Standard Bridged WETH (Base),2190.07,-4.25884,513360037,623751002
2021-08-03,Pepe,6.89e-06,-3.73151,2892618288,574301080
2021-08-03,Ethena,0.38297,-5.75311,2020480331,569089892
2021-08-02,Bitcoin,88168,-3.6943,1747802600333,60352439387
2021-08-02,Tether,1.0,0.00638,142804657261,54451691848
2021-08-02,Ethereum,2189.07,-4.41334,263711497584,22367737671
2021-08-02,USDC,0.99984,-0.00384,57261327765,11716190968
2021-08-02,First Digital USD,0.999335,0.09276,2102587444,8049458821
2021-08-02,XRP,2.5,-1.36614,144897425834,7437611713
2021-08-02,Solana,144.05,-3.32964,73275662014,5648095541
2021-08-02,Cardano,0.871615,-7.94674,31331851790,2657557504
2021-08-02,Sui,2.8,3.80093,8862468816,2190705328
2021-08-02,Dogecoin,0.2004,-4.6338,29692264286,1598522187
2021-08-02,Chainlink,17.02,-0.44854,10865812916,1399469790
2021-08-02,Wrapped SOL,144.07,-3.15173,0.0,1092504437
2021-08-02,Official Trump,12.74,-6.50907,2548457243,1037936542
2021-08-02,Litecoin,102.39,-5.65249,7743567570,943048512
2021-08-02,BNB,599.47,-1.0344,87475458793,891516057
2021-08-02,TRON,0.241016,-2.10728,20742482437,741965798
2021-08-02,Arbitrum Bridged WETH (Arbitrum One),2190.78,-4.27521,493442863,657480443
2021-08-02,WETH,2189.8,-4.3349,6414469732,649307273
2021-08-02,L2 Standard Bridged WETH (Base),2190.47,-4.24127,513360037,609255226
2021-08-02,Pepe,6.88e-06,-3.76316,2896755027,574223062
2021-08-01,Bitcoin,88151,-3.7123,1747802600333,59575422407
2021-08-01,Tether,1.0,0.00638,142804657261,57333498984
2021-08-01,Ethereum,2188.22,-4.45049,263711497584,22361451993
2021-08-01,USDC,0.999827,-0.00518,57261327765,10240717640
2021-08-01,First Digital USD,0.999335,0.09275,2102925175,8049458754
2021-08-01,XRP,2.5,-1.39694,144897425834,7429715999
2021-08-01,Solana,144.0,-3.35903,73275662014,5646154262
2021-08-01,Cardano,0.87143,-7.96628,31331851790,2657362426
2021-08-01,Sui,2.79,3.76898,8862468816,2192090527
2021-08-01,Dogecoin,0.20037,-4.64837,29692264286,1598018928
2021-08-01,Chainlink,17.02,-0.49139,10865812916,1399303559
2021-08-01,Wrapped SOL,144.03,-3.20141,0.0,1093149301
2021-08-01,Official Trump,12.73,-6.57876,2548457243,1037705831
2021-08-01,Litecoin,102.36,-5.67549,7743567570,942853792
2021-08-01,BNB,599.36,-1.0528,87475458793,892202243
2021-08-01,TRON,0.240985,-2.11992,20742482437,741074539
2021-08-01,L2 Standard Bridged WETH (Base),2189.81,-4.27014,513360037,604167418
2021-08-01,Pepe,6.88e-06,-3.79846,2896755027,574210180
2021-08-01,Ethena,0.383476,-5.6284,2020480331,569316343
2021-08-01,Bitcoin Cash,401.34,-0.38104,7964040268,564133249
2021-07-31,Bitcoin,88029,-3.8456,1748316581522,52578154130
2021-07-31,Tether,1.0,0.00639,142804672686,39888290029
2021-07-31,Ethereum,2185.35,-4.5754,263885079797,22379282629
2021-07-31,First Digital USD,0.999335,-0.021,2102925175,8049403022
2021-07-31,XRP,2.5,-1.51529,145062880060,7418208228
2021-07-31,USDC,0.999796,-0.00825,57261327765,6739882449
2021-07-31,Solana,143.84,-3.33293,73275662014,5638962964
2021-07-31,Cardano,0.870413,-8.04496,31331851790,2653797985
2021-07-31,Sui,2.79,3.69092,8862468816,2189898894
2021-07-31,Dogecoin,0.20013,-4.76228,29715876880,1595993428
2021-07-31,Chainlink,16.97,-0.95456,10865812916,1395702986
2021-07-31,Wrapped SOL,144.03,-3.20141,0.0,1093149301
2021-07-31,Official Trump,12.71,-6.69674,2548457243,1036366025
2021-07-31,Litecoin,102.25,-5.78159,7743567570,941758210
2021-07-31,BNB,598.61,-1.06978,87475458793,892463826
2021-07-31,TRON,0.240718,-2.29608,20742482437,739696537
2021-07-31,L2 Standard Bridged WETH (Base),2186.17,-4.48034,513360037,627919319
2021-07-31,Pepe,6.87e-06,-3.9064,2896755027,581978433
2021-07-31,Ethena,0.383071,-5.53401,2020480331,568164210
2021-07-31,Bitcoin Cash,400.9,-0.4902,7964040268,563015720
2021-07-30,Bitcoin,88038,-3.74263,1748316581522,60875989430
2021-07-30,Tether,1.0,0.0061,142804672686,44889885241
2021-07-30,Ethereum,2185.27,-4.51018,263885079797,22381229917
2021-07-30,USDC,0.999854,-0.00334,57261327765,11839163967
2021-07-30,First Digital USD,0.999502,-0.00426,2102925175,8364786379
2021-07-30,XRP,2.5,-1.50831,145062880060,7410908340
2021-07-30,Solana,143.86,-3.32279,73275662014,5641519033
2021-07-30,WETH,2185.42,-4.51377,6414469732,2873059962
2021-07-30,Cardano,0.870405,-8.04581,31331851790,2653603060
2021-07-30,Sui,2.79,3.67272,8862468816,2190643753
2021-07-30,Dogecoin,0.200152,-4.82252,29715876880,1595546803
2021-07-30,Chainlink,16.96,-0.99299,10865812916,1395817369
2021-07-30,Official Trump,12.71,-6.56346,2548457243,1036414550
2021-07-30,Litecoin,102.24,-5.85302,7743567570,942734236
2021-07-30,BNB,598.55,-1.08015,87475458793,894857909
2021-07-30,TRON,0.240805,-2.26051,20742482437,739693769
2021-07-30,L2 Standard Bridged WETH (Base),2185.92,-4.4912,513360037,627912609
2021-07-30,Pepe,6.87e-06,-3.86409,2896755027,582265128
2021-07-30,Ethena,0.382613,-5.64682,2022470488,568076435
2021-07-30,Bitcoin Cash,401.04,0.18631,7964040268,561674637
2021-07-29,Bitcoin,88036,-3.74467,1748316581522,60961657252
2021-07-29,Tether,1.0,0.0061,142804672686,59037580565
2021-07-29,Ethereum,2185.22,-4.51241,263885079797,22384843099
2021-07-29,USDC,0.999879,-0.00091,57261327765,12318888109
2021-07-29,First Digital USD,0.999404,-0.01408,2102925175,8051477788
2021-07-29,XRP,2.5,-1.47993,145062880060,7406409666
2021-07-29,Solana,143.87,-3.31572,73275662014,5642087871
2021-07-29,WETH,2187.12,-4.43941,6414469732,2875460168
2021-07-29,Cardano,0.870605,-8.02472,31331851790,2654349114
2021-07-29,Sui,2.79,3.66077,8862468816,2190108662
2021-07-29,Dogecoin,0.200176,-4.81112,29715876880,1595477704
2021-07-29,Chainlink,16.96,-0.99007,10865812916,1395776305
2021-07-29,Official Trump,12.7,-6.62523,2548457243,1035639938
2021-07-29,Litecoin,102.24,-5.8498,7743567570,942800360
2021-07-29,BNB,598.58,-1.07442,87475458793,895146274
2021-07-29,TRON,0.240884,-2.22857,20742482437,739971761
2021-07-29,L2 Standard Bridged WETH (Base),2185.51,-4.50942,513360037,624948023
2021-07-29,Wrapped SOL,144.14,-3.12995,0.0,622070040
2021-07-29,Pepe,6.87e-06,-3.87158,2896755027,582240667
2021-07-29,Ethena,0.382715,-5.62173,2022470488,568248456
2021-07-28,Bitcoin,88056,-3.72237,1748316581522,60911170243
2021-07-28,Tether,1.0,0.00611,142804672686,59538878741
2021-07-28,Ethereum,2185.28,-4.50992,263885079797,22382636701
2021-07-28,USDC,0.999882,-0.00053,57261327765,12601504190
2021-07-28,First Digital USD,0.999383,-0.01622,2102925175,8362505166
2021-07-28,XRP,2.5,-1.47341,145062880060,7404886964
2021-07-28,Solana,143.88,-3.30937,73275662014,5642096006
2021-07-28,Cardano,0.87074,-8.01042,31331851790,2654231421
2021-07-28,Sui,2.79,3.62684,8842150484,2190504077
2021-07-28,Dogecoin,0.200201,-4.79938,29715876880,1594893526
2021-07-28,Chainlink,16.96,-0.99981,10865812916,1395700408
2021-07-28,Official Trump,12.7,-6.63376,2540517740,1035759359
2021-07-28,Litecoin,102.26,-5.83809,7743567570,942827287
2021-07-28,BNB,598.63,-1.06687,87475458793,894954909
2021-07-28,Wrapped SOL,144.13,-3.13994,0.0,806442316
2021-07-28,TRON,0.240929,-2.21034,20742482437,740173761
2021-07-28,L2 Standard Bridged WETH (Base),2185.02,-4.53083,513360037,626451454
2021-07-28,Pepe,6.87e-06,-3.88252,2896755027,573832716
2021-07-28,Ethena,0.382719,-5.62077,2022470488,568250255
2021-07-28,Bitcoin Cash,401.17,0.21939,7964040268,561182932
